event_id,user_id,event_date,event_type,platform
102709,5136,2023-10-17,login,mobile
102710,5136,2024-04-22,feature_use,desktop
102711,5136,2023-09-13,login,tablet
102712,5136,2023-04-22,feature_use,mobile
102713,5136,2024-06-09,login,mobile
102714,5136,2023-10-27,project_create,desktop
102715,5136,2023-06-08,file_upload,desktop
102716,5136,2024-02-06,feature_use,tablet
102717,5136,2024-03-09,file_upload,desktop
102718,5136,2023-06-30,file_upload,mobile
102719,5136,2023-06-20,login,mobile
102720,5136,2023-09-25,feature_use,desktop
102721,5137,2023-09-13,login,mobile
102722,5137,2023-05-01,file_upload,tablet
102723,5137,2023-04-09,share,tablet
102724,5137,2023-12-12,file_upload,tablet
102725,5137,2023-07-09,share,desktop
102726,5137,2024-03-02,feature_use,mobile
102727,5137,2024-02-11,login,mobile
102728,5137,2024-05-01,file_upload,desktop
102729,5137,2024-03-04,project_create,mobile
102730,5137,2024-09-09,project_create,desktop
102731,5137,2024-08-08,file_upload,desktop
102732,5137,2024-05-13,file_upload,desktop
102733,5137,2023-12-28,feature_use,desktop
102734,5137,2023-11-16,feature_use,tablet
102735,5137,2023-06-19,project_create,desktop
102736,5137,2024-09-16,file_upload,tablet
102737,5137,2024-08-18,file_upload,tablet
102738,5137,2024-06-18,file_upload,tablet
102739,5137,2023-09-06,feature_use,desktop
102740,5137,2024-09-03,login,tablet
102741,5138,2023-03-13,feature_use,desktop
102742,5138,2024-03-26,share,tablet
102743,5138,2024-06-22,login,mobile
102744,5138,2023-03-05,project_create,mobile
102745,5138,2023-07-11,feature_use,tablet
102746,5138,2024-06-30,feature_use,mobile
102747,5138,2023-04-18,file_upload,mobile
102748,5138,2023-07-18,login,mobile
102749,5138,2024-03-29,feature_use,desktop
102750,5138,2024-07-22,login,mobile
102751,5138,2023-07-12,project_create,mobile
102752,5138,2024-06-06,login,tablet
102753,5138,2023-12-14,file_upload,mobile
102754,5138,2023-03-01,project_create,tablet
102755,5138,2023-06-24,login,mobile
102756,5138,2024-02-07,feature_use,desktop
102757,5138,2023-12-21,file_upload,desktop
102758,5138,2023-05-11,feature_use,mobile
102759,5138,2023-07-14,project_create,desktop
102760,5138,2023-02-10,share,desktop
102761,5139,2023-07-15,feature_use,mobile
102762,5139,2023-11-30,share,desktop
102763,5139,2024-03-06,login,desktop
102764,5139,2024-12-02,file_upload,mobile
102765,5139,2023-12-14,feature_use,tablet
102766,5139,2023-12-18,project_create,desktop
102767,5139,2024-03-17,share,desktop
102768,5139,2024-07-28,project_create,desktop
102769,5139,2024-10-29,project_create,desktop
102770,5139,2023-08-02,file_upload,desktop
102771,5139,2023-08-08,share,tablet
102772,5139,2024-08-23,file_upload,tablet
102773,5139,2024-09-15,project_create,mobile
102774,5139,2023-11-05,login,desktop
102775,5139,2024-01-22,file_upload,mobile
102776,5139,2024-08-28,feature_use,mobile
102777,5139,2023-10-14,login,tablet
102778,5139,2023-08-20,project_create,tablet
102779,5139,2024-08-22,share,tablet
102780,5139,2023-10-07,share,desktop
102781,5140,2024-11-15,share,tablet
102782,5140,2025-04-30,file_upload,desktop
102783,5140,2025-07-10,file_upload,desktop
102784,5140,2024-05-15,feature_use,tablet
102785,5140,2024-08-04,feature_use,desktop
102786,5140,2024-07-14,share,desktop
102787,5140,2025-10-19,project_create,tablet
102788,5140,2025-01-15,file_upload,tablet
102789,5140,2024-12-10,project_create,desktop
102790,5140,2025-08-06,feature_use,tablet
102791,5140,2024-06-05,feature_use,mobile
102792,5140,2025-07-23,project_create,mobile
102793,5140,2024-12-17,project_create,mobile
102794,5140,2025-02-09,file_upload,mobile
102795,5140,2024-10-02,project_create,mobile
102796,5140,2024-11-16,feature_use,desktop
102797,5140,2025-03-13,feature_use,tablet
102798,5140,2025-05-05,file_upload,desktop
102799,5140,2025-05-17,file_upload,mobile
102800,5140,2025-06-22,login,mobile
102801,5141,2024-06-28,share,tablet
102802,5141,2024-11-13,share,tablet
102803,5141,2024-04-14,share,tablet
102804,5141,2025-01-09,feature_use,desktop
102805,5141,2024-06-24,feature_use,desktop
102806,5141,2024-06-25,project_create,mobile
102807,5141,2024-08-11,feature_use,tablet
102808,5141,2024-07-30,share,tablet
102809,5141,2024-03-21,feature_use,tablet
102810,5141,2024-08-13,share,mobile
102811,5141,2024-09-18,project_create,tablet
102812,5141,2024-09-23,login,tablet
102813,5141,2024-08-27,file_upload,desktop
102814,5141,2024-05-25,feature_use,desktop
102815,5141,2025-01-03,share,desktop
102816,5141,2024-07-12,share,mobile
102817,5141,2024-07-14,project_create,desktop
102818,5141,2024-05-27,login,tablet
102819,5141,2024-02-20,file_upload,tablet
102820,5141,2024-05-17,share,mobile
102821,5142,2025-09-05,share,desktop
102822,5142,2024-09-20,file_upload,mobile
102823,5142,2024-09-04,file_upload,desktop
102824,5142,2025-01-11,file_upload,tablet
102825,5142,2024-11-13,login,mobile
102826,5142,2024-06-14,share,desktop
102827,5142,2025-03-13,feature_use,tablet
102828,5142,2025-01-10,share,desktop
102829,5142,2025-03-27,file_upload,mobile
102830,5142,2024-05-13,login,tablet
102831,5142,2024-07-19,project_create,mobile
102832,5142,2025-09-19,share,mobile
102833,5142,2025-08-30,share,desktop
102834,5142,2025-01-16,file_upload,desktop
102835,5142,2024-06-02,login,desktop
102836,5142,2025-02-11,project_create,tablet
102837,5142,2025-05-07,feature_use,tablet
102838,5142,2025-02-20,project_create,tablet
102839,5142,2024-04-18,project_create,mobile
102840,5142,2024-07-20,share,mobile
102841,5143,2024-02-04,login,desktop
102842,5143,2023-11-03,file_upload,tablet
102843,5143,2024-05-16,file_upload,desktop
102844,5143,2023-10-29,file_upload,tablet
102845,5143,2024-06-29,share,mobile
102846,5143,2024-12-11,file_upload,tablet
102847,5143,2023-09-10,project_create,tablet
102848,5143,2024-12-23,share,desktop
102849,5143,2024-05-05,project_create,mobile
102850,5143,2024-06-24,project_create,mobile
102851,5143,2024-07-01,feature_use,desktop
102852,5143,2023-11-17,feature_use,desktop
102853,5143,2023-11-08,feature_use,tablet
102854,5143,2024-01-24,feature_use,mobile
102855,5143,2023-09-06,login,tablet
102856,5143,2024-06-07,share,desktop
102857,5143,2023-12-21,project_create,tablet
102858,5143,2024-02-21,share,desktop
102859,5143,2023-10-23,project_create,mobile
102860,5143,2023-10-09,share,mobile
102861,5144,2023-06-12,project_create,desktop
102862,5144,2024-05-08,feature_use,mobile
102863,5144,2023-09-03,file_upload,desktop
102864,5144,2024-09-11,file_upload,tablet
102865,5144,2024-05-05,project_create,tablet
102866,5144,2024-07-19,file_upload,mobile
102867,5144,2024-02-12,share,tablet
102868,5144,2023-09-02,project_create,mobile
102869,5144,2024-10-29,project_create,mobile
102870,5144,2024-07-15,share,tablet
102871,5144,2024-10-10,project_create,desktop
102872,5144,2023-08-07,project_create,desktop
102873,5144,2023-06-28,share,mobile
102874,5144,2024-06-10,project_create,desktop
102875,5144,2023-09-18,project_create,tablet
102876,5144,2023-12-28,share,tablet
102877,5144,2024-05-18,login,tablet
102878,5144,2024-05-15,share,mobile
102879,5144,2023-09-08,project_create,desktop
102880,5144,2023-09-02,project_create,mobile
102881,5145,2025-01-21,file_upload,mobile
102882,5145,2024-12-23,project_create,mobile
102883,5145,2023-11-04,feature_use,tablet
102884,5145,2025-03-19,feature_use,desktop
102885,5145,2025-03-11,share,mobile
102886,5145,2024-11-24,feature_use,tablet
102887,5145,2024-03-16,feature_use,tablet
102888,5145,2024-02-21,file_upload,mobile
102889,5145,2024-02-18,file_upload,tablet
102890,5145,2025-03-12,share,mobile
102891,5145,2024-10-10,share,desktop
102892,5145,2024-08-31,file_upload,tablet
102893,5145,2024-03-29,file_upload,desktop
102894,5145,2024-04-23,share,tablet
102895,5145,2024-12-14,share,desktop
102896,5145,2024-04-04,file_upload,tablet
102897,5145,2025-02-21,file_upload,desktop
102898,5145,2024-09-15,share,tablet
102899,5145,2024-11-29,project_create,tablet
102900,5145,2025-02-06,file_upload,tablet
102901,5146,2024-04-30,login,tablet
102902,5146,2025-03-05,project_create,tablet
102903,5146,2025-04-14,feature_use,desktop
102904,5146,2024-06-02,file_upload,mobile
102905,5146,2024-09-20,login,mobile
102906,5146,2024-10-18,feature_use,desktop
102907,5146,2024-05-14,file_upload,mobile
102908,5146,2024-12-08,login,desktop
102909,5146,2024-03-30,file_upload,tablet
102910,5146,2024-07-07,share,tablet
102911,5146,2025-01-30,project_create,tablet
102912,5146,2024-08-16,project_create,mobile
102913,5146,2024-06-28,file_upload,tablet
102914,5146,2024-06-14,feature_use,desktop
102915,5146,2025-03-29,feature_use,mobile
102916,5146,2024-04-02,feature_use,desktop
102917,5146,2024-05-08,file_upload,mobile
102918,5146,2024-11-25,login,mobile
102919,5146,2024-11-21,share,mobile
102920,5146,2024-01-11,login,tablet
102921,5147,2024-09-17,share,desktop
102922,5147,2024-04-13,file_upload,tablet
102923,5147,2025-04-01,project_create,mobile
102924,5147,2024-01-08,login,mobile
102925,5147,2025-03-18,project_create,desktop
102926,5147,2025-02-04,feature_use,mobile
102927,5147,2025-02-11,file_upload,mobile
102928,5147,2025-05-27,share,tablet
102929,5147,2024-02-19,feature_use,tablet
102930,5147,2024-05-17,login,mobile
102931,5147,2024-09-16,file_upload,desktop
102932,5147,2024-01-24,feature_use,mobile
102933,5147,2024-03-12,feature_use,desktop
102934,5147,2025-05-27,feature_use,tablet
102935,5147,2025-03-30,login,desktop
102936,5147,2024-06-21,feature_use,desktop
102937,5147,2024-07-08,file_upload,desktop
102938,5147,2024-02-01,share,tablet
102939,5147,2025-01-15,login,desktop
102940,5147,2024-05-26,share,desktop
102941,5148,2024-09-01,login,mobile
102942,5148,2025-07-17,share,desktop
102943,5148,2024-11-21,file_upload,desktop
102944,5148,2024-08-16,feature_use,mobile
102945,5148,2025-07-26,project_create,tablet
102946,5148,2025-01-29,share,tablet
102947,5148,2024-05-02,share,tablet
102948,5148,2025-02-22,share,mobile
102949,5148,2024-07-08,share,desktop
102950,5148,2024-11-16,feature_use,mobile
102951,5148,2024-06-24,login,tablet
102952,5148,2024-08-30,file_upload,mobile
102953,5148,2024-10-07,share,tablet
102954,5148,2025-03-16,login,mobile
102955,5148,2025-01-13,file_upload,mobile
102956,5148,2024-07-22,file_upload,desktop
102957,5148,2025-01-07,project_create,desktop
102958,5148,2024-08-22,file_upload,mobile
102959,5148,2024-11-01,login,desktop
102960,5148,2025-05-29,share,tablet
102961,5149,2023-05-29,share,mobile
102962,5149,2023-08-19,share,mobile
102963,5149,2024-04-07,share,desktop
102964,5149,2023-04-27,feature_use,desktop
102965,5149,2023-05-03,feature_use,tablet
102966,5149,2023-09-05,feature_use,mobile
102967,5149,2024-01-12,login,desktop
102968,5149,2023-10-18,file_upload,desktop
102969,5149,2023-07-14,login,tablet
102970,5149,2023-08-26,file_upload,mobile
102971,5149,2023-12-24,login,mobile
102972,5149,2023-05-09,file_upload,desktop
102973,5149,2023-07-10,login,desktop
102974,5149,2024-06-02,login,tablet
102975,5149,2023-08-26,file_upload,desktop
102976,5149,2023-08-29,share,desktop
102977,5149,2024-05-09,file_upload,tablet
102978,5149,2023-07-27,file_upload,tablet
102979,5149,2023-03-14,share,desktop
102980,5149,2023-09-18,share,desktop
102981,5150,2024-02-02,feature_use,desktop
102982,5150,2024-02-08,login,desktop
102983,5150,2024-11-17,login,tablet
102984,5150,2024-03-19,login,desktop
102985,5150,2024-01-25,file_upload,tablet
102986,5150,2024-03-03,login,tablet
102987,5150,2024-10-21,project_create,desktop
102988,5150,2025-05-13,project_create,mobile
102989,5150,2024-10-28,share,mobile
102990,5150,2024-04-06,feature_use,tablet
102991,5150,2025-02-12,project_create,mobile
102992,5150,2024-04-19,feature_use,desktop
102993,5150,2024-05-19,file_upload,tablet
102994,5150,2025-01-16,share,tablet
102995,5150,2024-01-20,share,tablet
102996,5150,2024-06-24,project_create,tablet
102997,5150,2024-10-04,project_create,tablet
102998,5150,2025-03-18,share,tablet
102999,5150,2024-04-04,project_create,tablet
103000,5150,2024-08-08,feature_use,tablet
103001,5151,2023-09-28,share,desktop
103002,5151,2023-08-14,feature_use,tablet
103003,5151,2023-11-30,share,tablet
103004,5151,2024-04-17,share,desktop
103005,5151,2024-07-19,project_create,tablet
103006,5151,2024-04-14,file_upload,mobile
103007,5151,2023-03-11,feature_use,mobile
103008,5151,2023-10-13,login,desktop
103009,5151,2023-11-11,feature_use,mobile
103010,5151,2024-07-26,feature_use,desktop
103011,5151,2024-04-08,feature_use,mobile
103012,5151,2024-04-02,file_upload,tablet
103013,5151,2023-06-08,feature_use,mobile
103014,5151,2023-08-20,file_upload,desktop
103015,5151,2023-03-24,project_create,tablet
103016,5151,2023-07-12,login,mobile
103017,5151,2023-04-27,feature_use,tablet
103018,5151,2023-06-19,project_create,mobile
103019,5151,2024-07-28,login,desktop
103020,5151,2023-09-05,feature_use,mobile
103021,5152,2024-06-04,login,tablet
103022,5152,2023-11-25,login,desktop
103023,5152,2025-01-08,login,mobile
103024,5152,2024-01-24,share,mobile
103025,5152,2023-08-09,share,mobile
103026,5152,2024-05-09,login,desktop
103027,5152,2024-05-14,login,mobile
103028,5152,2024-08-14,share,mobile
103029,5152,2023-08-30,share,tablet
103030,5152,2024-04-20,file_upload,tablet
103031,5152,2024-09-02,feature_use,mobile
103032,5152,2025-01-03,file_upload,mobile
103033,5152,2024-04-11,login,desktop
103034,5152,2024-10-02,feature_use,desktop
103035,5152,2024-12-10,file_upload,desktop
103036,5152,2024-03-21,file_upload,mobile
103037,5152,2024-10-29,file_upload,desktop
103038,5152,2024-12-03,project_create,desktop
103039,5152,2023-10-15,share,tablet
103040,5152,2024-09-13,feature_use,tablet
103041,5153,2024-01-18,file_upload,desktop
103042,5153,2024-06-28,project_create,tablet
103043,5153,2023-12-12,login,desktop
103044,5153,2024-05-14,share,tablet
103045,5153,2024-03-26,project_create,desktop
103046,5153,2024-03-16,login,tablet
103047,5153,2024-02-24,login,mobile
103048,5153,2024-08-19,share,mobile
103049,5153,2025-02-08,project_create,mobile
103050,5153,2024-10-19,file_upload,mobile
103051,5153,2024-06-18,share,mobile
103052,5153,2024-12-13,file_upload,tablet
103053,5153,2024-05-05,project_create,tablet
103054,5153,2024-08-31,project_create,tablet
103055,5153,2025-05-16,file_upload,tablet
103056,5153,2024-06-01,feature_use,desktop
103057,5153,2024-12-30,login,mobile
103058,5153,2024-10-22,file_upload,tablet
103059,5153,2025-01-08,login,desktop
103060,5153,2025-01-02,file_upload,tablet
103061,5154,2023-07-24,file_upload,tablet
103062,5154,2023-11-02,project_create,tablet
103063,5154,2024-04-27,share,tablet
103064,5154,2024-06-06,file_upload,desktop
103065,5154,2024-07-15,file_upload,desktop
103066,5154,2024-03-19,file_upload,mobile
103067,5154,2023-07-22,share,tablet
103068,5154,2023-12-27,project_create,tablet
103069,5154,2024-09-04,file_upload,mobile
103070,5154,2023-10-28,project_create,desktop
103071,5154,2024-01-24,file_upload,desktop
103072,5154,2024-11-18,login,tablet
103073,5154,2024-11-06,share,tablet
103074,5154,2023-09-14,project_create,tablet
103075,5154,2024-06-29,file_upload,desktop
103076,5154,2024-03-02,file_upload,tablet
103077,5154,2024-01-08,file_upload,tablet
103078,5154,2023-12-18,login,desktop
103079,5154,2024-10-24,file_upload,tablet
103080,5154,2024-12-23,share,desktop
103081,5155,2023-07-18,project_create,tablet
103082,5155,2023-07-23,share,mobile
103083,5155,2024-07-06,share,tablet
103084,5155,2023-09-27,project_create,mobile
103085,5155,2023-03-12,feature_use,desktop
103086,5155,2024-02-11,share,mobile
103087,5155,2023-09-18,file_upload,desktop
103088,5155,2023-01-29,file_upload,mobile
103089,5155,2024-05-09,feature_use,tablet
103090,5155,2024-01-16,file_upload,tablet
103091,5155,2023-09-14,project_create,mobile
103092,5155,2024-02-12,login,mobile
103093,5155,2023-07-06,file_upload,tablet
103094,5155,2023-01-29,feature_use,mobile
103095,5155,2024-02-08,feature_use,desktop
103096,5155,2023-01-26,share,desktop
103097,5155,2023-07-24,file_upload,desktop
103098,5155,2024-03-05,file_upload,tablet
103099,5155,2023-03-11,share,tablet
103100,5155,2023-12-26,project_create,desktop
103101,5156,2024-05-31,login,tablet
103102,5156,2024-01-02,login,mobile
103103,5156,2025-01-27,file_upload,tablet
103104,5156,2024-06-12,login,mobile
103105,5156,2025-02-02,share,tablet
103106,5156,2023-11-29,file_upload,tablet
103107,5156,2024-09-15,login,mobile
103108,5156,2024-01-04,feature_use,tablet
103109,5156,2025-02-12,project_create,mobile
103110,5156,2024-09-09,login,tablet
103111,5156,2024-04-10,project_create,desktop
103112,5156,2024-07-03,share,desktop
103113,5156,2024-09-05,login,tablet
103114,5156,2025-01-08,project_create,mobile
103115,5156,2024-02-24,share,tablet
103116,5156,2024-09-25,share,mobile
103117,5156,2024-05-23,file_upload,tablet
103118,5156,2023-11-21,login,desktop
103119,5156,2023-12-29,login,mobile
103120,5156,2023-08-30,project_create,tablet
103121,5157,2023-09-09,project_create,desktop
103122,5157,2024-03-09,file_upload,desktop
103123,5157,2024-02-07,project_create,tablet
103124,5157,2024-06-20,feature_use,desktop
103125,5157,2023-06-19,feature_use,mobile
103126,5157,2023-07-20,share,mobile
103127,5157,2024-09-24,login,tablet
103128,5157,2023-12-22,project_create,mobile
103129,5157,2024-07-15,feature_use,mobile
103130,5157,2023-09-28,feature_use,mobile
103131,5157,2024-07-19,feature_use,tablet
103132,5157,2024-11-10,share,mobile
103133,5157,2023-09-06,project_create,mobile
103134,5157,2024-04-05,feature_use,tablet
103135,5157,2024-02-17,project_create,tablet
103136,5157,2024-10-02,file_upload,desktop
103137,5157,2024-10-14,file_upload,tablet
103138,5157,2023-11-30,file_upload,mobile
103139,5157,2024-03-27,file_upload,tablet
103140,5157,2024-11-28,share,desktop
103141,5158,2024-08-27,login,desktop
103142,5158,2025-02-06,project_create,mobile
103143,5158,2024-04-24,share,tablet
103144,5158,2024-08-26,project_create,tablet
103145,5158,2024-02-15,feature_use,mobile
103146,5158,2024-07-26,login,mobile
103147,5158,2024-02-15,file_upload,desktop
103148,5158,2025-05-06,share,tablet
103149,5158,2024-03-16,project_create,tablet
103150,5158,2024-02-23,share,tablet
103151,5158,2025-01-10,login,tablet
103152,5158,2024-09-01,project_create,tablet
103153,5158,2024-02-08,login,tablet
103154,5158,2024-02-03,login,mobile
103155,5158,2024-10-08,login,tablet
103156,5158,2024-12-21,feature_use,mobile
103157,5158,2024-03-28,feature_use,tablet
103158,5158,2025-02-12,project_create,tablet
103159,5158,2025-02-04,share,tablet
103160,5158,2024-09-01,login,tablet
103161,5159,2025-02-15,share,tablet
103162,5159,2024-06-11,project_create,mobile
103163,5159,2024-02-24,share,desktop
103164,5159,2024-11-07,file_upload,desktop
103165,5159,2024-01-16,project_create,tablet
103166,5159,2024-06-20,file_upload,mobile
103167,5159,2024-05-01,feature_use,desktop
103168,5159,2024-01-19,feature_use,tablet
103169,5159,2024-05-17,feature_use,mobile
103170,5159,2023-12-30,share,tablet
103171,5159,2024-09-07,project_create,mobile
103172,5159,2025-02-27,feature_use,desktop
103173,5159,2025-03-06,feature_use,tablet
103174,5159,2024-03-01,feature_use,mobile
103175,5159,2024-02-17,share,mobile
103176,5159,2024-09-27,file_upload,tablet
103177,5159,2024-07-04,share,mobile
103178,5159,2024-09-27,share,mobile
103179,5159,2024-06-30,project_create,desktop
103180,5159,2025-06-09,project_create,desktop
103181,5160,2023-12-21,file_upload,desktop
103182,5160,2024-01-03,feature_use,mobile
103183,5160,2024-05-11,login,mobile
103184,5160,2023-08-30,login,mobile
103185,5160,2023-05-15,login,desktop
103186,5160,2024-08-15,share,desktop
103187,5160,2023-06-15,login,mobile
103188,5160,2024-09-24,share,tablet
103189,5160,2023-12-30,project_create,tablet
103190,5160,2023-09-10,project_create,tablet
103191,5160,2023-11-10,project_create,desktop
103192,5160,2024-07-30,login,desktop
103193,5160,2024-08-07,file_upload,tablet
103194,5160,2024-06-21,feature_use,mobile
103195,5160,2023-12-17,share,desktop
103196,5160,2023-07-21,file_upload,mobile
103197,5160,2024-01-04,file_upload,desktop
103198,5160,2024-01-29,file_upload,tablet
103199,5160,2024-10-13,login,mobile
103200,5160,2024-08-22,login,tablet
103201,5161,2023-11-21,file_upload,desktop
103202,5161,2023-10-26,project_create,desktop
103203,5161,2023-08-24,share,tablet
103204,5161,2023-08-24,file_upload,desktop
103205,5161,2023-10-07,login,desktop
103206,5161,2024-08-11,share,mobile
103207,5161,2024-01-09,feature_use,desktop
103208,5161,2023-08-15,file_upload,desktop
103209,5161,2023-06-29,feature_use,mobile
103210,5161,2024-01-19,feature_use,desktop
103211,5161,2023-06-13,feature_use,tablet
103212,5161,2023-09-01,share,desktop
103213,5161,2023-06-21,login,tablet
103214,5161,2024-02-05,project_create,tablet
103215,5161,2024-10-29,file_upload,desktop
103216,5161,2023-06-07,project_create,tablet
103217,5161,2023-08-07,project_create,tablet
103218,5161,2024-06-13,project_create,desktop
103219,5161,2024-07-08,project_create,tablet
103220,5161,2024-08-14,feature_use,tablet
103221,5162,2024-03-26,login,tablet
103222,5162,2025-06-04,file_upload,desktop
103223,5162,2025-02-03,feature_use,mobile
103224,5162,2024-02-25,project_create,tablet
103225,5162,2024-03-17,feature_use,tablet
103226,5162,2024-09-22,share,desktop
103227,5162,2024-07-18,file_upload,tablet
103228,5162,2024-03-27,file_upload,tablet
103229,5162,2025-02-01,feature_use,desktop
103230,5162,2024-10-07,share,mobile
103231,5162,2024-10-15,feature_use,mobile
103232,5162,2024-11-21,file_upload,desktop
103233,5162,2024-12-22,feature_use,desktop
103234,5162,2024-08-16,file_upload,tablet
103235,5162,2025-05-04,login,mobile
103236,5162,2025-06-15,file_upload,desktop
103237,5162,2024-04-28,feature_use,tablet
103238,5162,2025-04-17,feature_use,tablet
103239,5162,2025-05-20,file_upload,mobile
103240,5162,2024-03-30,login,mobile
103241,5163,2024-10-24,feature_use,tablet
103242,5163,2023-09-09,login,desktop
103243,5163,2024-09-02,file_upload,mobile
103244,5163,2024-05-08,login,tablet
103245,5163,2023-12-28,project_create,tablet
103246,5163,2024-03-23,login,mobile
103247,5163,2024-11-30,share,desktop
103248,5163,2024-11-21,login,desktop
103249,5163,2024-12-12,share,desktop
103250,5163,2024-06-02,project_create,desktop
103251,5163,2024-11-18,project_create,mobile
103252,5163,2024-06-28,project_create,mobile
103253,5163,2024-12-23,feature_use,tablet
103254,5163,2024-02-22,feature_use,desktop
103255,5163,2024-03-29,share,tablet
103256,5163,2023-07-17,feature_use,mobile
103257,5163,2023-11-10,file_upload,tablet
103258,5163,2023-11-24,feature_use,tablet
103259,5163,2024-04-29,share,mobile
103260,5163,2023-08-03,project_create,mobile
103261,5164,2023-11-11,share,mobile
103262,5164,2024-08-17,feature_use,mobile
103263,5164,2024-10-04,project_create,tablet
103264,5164,2024-12-07,project_create,desktop
103265,5164,2023-09-25,feature_use,desktop
103266,5164,2024-09-08,project_create,mobile
103267,5164,2024-04-17,file_upload,tablet
103268,5164,2024-06-12,file_upload,mobile
103269,5164,2023-09-24,login,tablet
103270,5164,2024-06-07,project_create,tablet
103271,5164,2024-08-10,file_upload,desktop
103272,5164,2024-02-21,login,desktop
103273,5164,2024-11-09,login,desktop
103274,5164,2023-11-12,project_create,desktop
103275,5164,2023-11-24,feature_use,desktop
103276,5164,2023-12-24,feature_use,desktop
103277,5164,2023-10-02,file_upload,mobile
103278,5164,2023-12-11,project_create,mobile
103279,5164,2024-09-23,feature_use,tablet
103280,5164,2024-09-20,share,tablet
103281,5165,2025-05-21,login,tablet
103282,5165,2024-11-22,project_create,tablet
103283,5165,2025-01-09,feature_use,mobile
103284,5165,2025-02-25,project_create,mobile
103285,5165,2024-06-28,file_upload,desktop
103286,5165,2024-04-08,feature_use,mobile
103287,5165,2024-04-14,feature_use,tablet
103288,5165,2024-04-04,file_upload,mobile
103289,5165,2024-09-07,project_create,mobile
103290,5165,2024-02-11,project_create,mobile
103291,5165,2024-05-14,file_upload,tablet
103292,5165,2024-08-22,share,mobile
103293,5165,2025-01-12,file_upload,tablet
103294,5165,2025-04-19,login,tablet
103295,5165,2024-03-01,project_create,tablet
103296,5165,2025-04-01,file_upload,desktop
103297,5165,2024-05-11,share,desktop
103298,5165,2024-06-30,project_create,desktop
103299,5165,2025-05-22,project_create,mobile
103300,5165,2025-01-07,feature_use,mobile
103301,5166,2024-10-09,file_upload,desktop
103302,5166,2025-05-16,share,desktop
103303,5166,2025-04-08,project_create,mobile
103304,5166,2024-05-03,project_create,mobile
103305,5166,2025-03-20,feature_use,mobile
103306,5166,2024-08-04,project_create,mobile
103307,5166,2024-09-03,feature_use,tablet
103308,5166,2024-08-28,file_upload,tablet
103309,5166,2025-05-05,login,mobile
103310,5166,2024-07-23,feature_use,mobile
103311,5166,2024-09-16,login,desktop
103312,5166,2025-04-01,project_create,tablet
103313,5166,2024-06-12,project_create,mobile
103314,5166,2024-03-13,feature_use,tablet
103315,5166,2024-04-14,file_upload,tablet
103316,5166,2024-09-30,feature_use,desktop
103317,5166,2024-02-03,share,mobile
103318,5166,2025-06-09,feature_use,mobile
103319,5166,2025-04-20,file_upload,mobile
103320,5166,2025-02-25,share,tablet
103321,5167,2024-06-29,share,desktop
103322,5167,2024-03-01,project_create,desktop
103323,5167,2024-06-28,share,desktop
103324,5167,2024-02-06,file_upload,tablet
103325,5167,2025-03-06,project_create,tablet
103326,5167,2024-07-07,feature_use,mobile
103327,5167,2025-05-08,feature_use,desktop
103328,5167,2024-01-25,project_create,tablet
103329,5167,2024-09-06,share,tablet
103330,5167,2024-04-29,share,mobile
103331,5167,2024-12-17,login,mobile
103332,5167,2024-10-19,file_upload,desktop
103333,5167,2024-05-12,project_create,mobile
103334,5167,2024-08-18,project_create,desktop
103335,5167,2025-05-25,file_upload,desktop
103336,5167,2024-10-31,login,desktop
103337,5167,2024-01-16,feature_use,mobile
103338,5167,2024-10-06,share,tablet
103339,5167,2024-03-06,file_upload,tablet
103340,5167,2024-03-08,login,desktop
103341,5168,2023-09-11,share,mobile
103342,5168,2023-11-12,project_create,mobile
103343,5168,2024-07-08,project_create,mobile
103344,5168,2023-08-21,project_create,tablet
103345,5168,2023-12-03,login,desktop
103346,5168,2024-11-01,file_upload,mobile
103347,5168,2023-10-25,feature_use,mobile
103348,5168,2023-09-02,project_create,tablet
103349,5168,2023-07-15,share,desktop
103350,5168,2024-02-17,login,desktop
103351,5168,2023-06-26,feature_use,desktop
103352,5168,2023-09-14,share,desktop
103353,5168,2024-08-24,login,tablet
103354,5168,2024-11-10,feature_use,tablet
103355,5168,2023-12-09,login,mobile
103356,5168,2024-01-04,share,tablet
103357,5168,2023-07-30,login,tablet
103358,5168,2024-02-29,project_create,mobile
103359,5168,2023-07-29,feature_use,desktop
103360,5168,2024-03-24,login,mobile
103361,5169,2025-01-14,login,tablet
103362,5169,2024-02-27,file_upload,mobile
103363,5169,2025-04-20,feature_use,mobile
103364,5169,2025-04-04,file_upload,tablet
103365,5169,2024-11-25,project_create,mobile
103366,5169,2024-05-20,project_create,tablet
103367,5169,2024-11-22,share,tablet
103368,5169,2025-02-07,project_create,tablet
103369,5169,2025-02-03,share,tablet
103370,5169,2024-07-24,login,mobile
103371,5169,2025-02-17,login,mobile
103372,5169,2024-06-07,share,tablet
103373,5169,2024-03-07,feature_use,desktop
103374,5169,2024-06-12,login,mobile
103375,5169,2024-04-28,feature_use,desktop
103376,5169,2025-01-10,login,desktop
103377,5169,2025-07-14,share,desktop
103378,5169,2024-11-27,file_upload,desktop
103379,5169,2024-08-24,feature_use,mobile
103380,5169,2025-03-22,file_upload,mobile
103381,5170,2024-01-05,login,mobile
103382,5170,2024-02-05,feature_use,mobile
103383,5170,2023-11-01,share,tablet
103384,5170,2024-04-11,login,desktop
