payment_id,subscription_id,payment_date,amount,payment_status
9555,1278,2023-08-16,25.00,success
9556,1278,2023-07-16,25.00,success
9557,1278,2023-06-16,25.00,success
9558,1278,2023-05-16,25.00,success
9559,1279,2024-09-19,10.00,success
9560,1279,2024-08-19,10.00,success
9561,1279,2024-07-19,10.00,failed
9562,1279,2024-06-19,10.00,success
9563,1279,2024-05-19,10.00,success
9564,1279,2024-04-19,10.00,success
9565,1279,2024-03-19,10.00,success
9566,1279,2024-02-19,10.00,success
9567,1279,2024-01-19,10.00,success
9568,1279,2023-12-19,10.00,success
9569,1279,2023-11-19,10.00,success
9570,1280,2024-03-11,25.00,success
9571,1280,2024-02-11,25.00,success
9572,1280,2024-01-11,25.00,success
9573,1281,2024-08-12,10.00,success
9574,1281,2024-07-12,10.00,success
9575,1281,2024-06-12,10.00,failed
9576,1282,2024-09-27,10.00,success
9577,1282,2024-08-27,10.00,success
9578,1282,2024-07-27,10.00,success
9579,1282,2024-06-27,10.00,success
9580,1282,2024-05-27,10.00,success
9581,1282,2024-04-27,10.00,success
9582,1282,2024-03-27,10.00,failed
9583,1282,2024-02-27,10.00,success
9584,1282,2024-01-27,10.00,success
9585,1282,2023-12-27,10.00,success
9586,1282,2023-11-27,10.00,success
9587,1283,2024-08-02,25.00,success
9588,1283,2024-07-02,25.00,success
9589,1283,2024-06-02,25.00,success
9590,1283,2024-05-02,25.00,success
9591,1283,2024-04-02,25.00,success
9592,1283,2024-03-02,25.00,success
9593,1283,2024-02-02,25.00,success
9594,1283,2024-01-02,25.00,success
9595,1284,2025-05-25,10.00,success
9596,1284,2025-04-25,10.00,success
9597,1284,2025-03-25,10.00,success
9598,1284,2025-02-25,10.00,success
9599,1284,2025-01-25,10.00,success
9600,1284,2024-12-25,10.00,success
9601,1284,2024-11-25,10.00,success
9602,1284,2024-10-25,10.00,success
9603,1284,2024-09-25,10.00,success
9604,1284,2024-08-25,10.00,success
9605,1284,2024-07-25,10.00,success
9606,1284,2024-06-25,10.00,success
9607,1285,2024-06-30,10.00,success
9608,1285,2024-05-31,10.00,success
9609,1286,2025-01-12,10.00,success
9610,1286,2024-12-12,10.00,success
9611,1286,2024-11-12,10.00,success
9612,1286,2024-10-12,10.00,failed
9613,1286,2024-09-12,10.00,success
9614,1286,2024-08-12,10.00,success
9615,1286,2024-07-12,10.00,success
9616,1286,2024-06-12,10.00,success
9617,1286,2024-05-12,10.00,success
9618,1286,2024-04-12,10.00,success
9619,1286,2024-03-12,10.00,success
9620,1287,2024-03-05,10.00,success
9621,1287,2024-02-05,10.00,success
9622,1288,2023-09-22,25.00,success
9623,1288,2023-08-22,25.00,success
9624,1288,2023-07-22,25.00,success
9625,1288,2023-06-22,25.00,success
9626,1288,2023-05-22,25.00,success
9627,1288,2023-04-22,25.00,success
9628,1288,2023-03-22,25.00,success
9629,1289,2023-09-22,25.00,success
9630,1289,2023-08-22,25.00,success
9631,1289,2023-07-22,25.00,success
9632,1290,2024-03-08,10.00,success
9633,1290,2024-02-08,10.00,success
9634,1290,2024-01-08,10.00,success
9635,1290,2023-12-08,10.00,success
9636,1291,2024-07-03,10.00,success
9637,1291,2024-06-03,10.00,failed
9638,1291,2024-05-03,10.00,success
9639,1291,2024-04-03,10.00,success
9640,1291,2024-03-03,10.00,success
9641,1291,2024-02-03,10.00,success
9642,1291,2024-01-03,10.00,success
9643,1292,2024-10-25,25.00,success
9644,1292,2024-09-25,25.00,success
9645,1292,2024-08-25,25.00,success
9646,1292,2024-07-25,25.00,success
9647,1292,2024-06-25,25.00,success
9648,1292,2024-05-25,25.00,failed
9649,1293,2024-04-24,10.00,success
9650,1293,2024-03-24,10.00,success
9651,1293,2024-02-24,10.00,success
9652,1293,2024-01-24,10.00,success
9653,1293,2023-12-24,10.00,success
9654,1294,2023-05-18,10.00,success
9655,1294,2023-04-18,10.00,success
9656,1294,2023-03-18,10.00,success
9657,1295,2025-02-28,25.00,success
9658,1295,2025-01-29,25.00,failed
9659,1295,2024-12-29,25.00,success
9660,1295,2024-11-29,25.00,success
9661,1295,2024-10-29,25.00,success
9662,1295,2024-09-29,25.00,success
9663,1295,2024-08-29,25.00,success
9664,1295,2024-07-29,25.00,success
9665,1295,2024-06-29,25.00,success
9666,1296,2023-09-16,25.00,failed
9667,1296,2023-08-16,25.00,success
9668,1296,2023-07-16,25.00,success
9669,1296,2023-06-16,25.00,failed
9670,1296,2023-05-16,25.00,success
9671,1297,2024-11-26,25.00,success
9672,1297,2024-10-26,25.00,success
9673,1297,2024-09-26,25.00,success
9674,1297,2024-08-26,25.00,success
9675,1297,2024-07-26,25.00,failed
9676,1297,2024-06-26,25.00,success
9677,1297,2024-05-26,25.00,success
9678,1297,2024-04-26,25.00,success
9679,1297,2024-03-26,25.00,success
9680,1297,2024-02-26,25.00,success
9681,1298,2024-06-15,10.00,success
9682,1298,2024-05-15,10.00,success
9683,1298,2024-04-15,10.00,success
9684,1298,2024-03-15,10.00,success
9685,1298,2024-02-15,10.00,success
9686,1298,2024-01-15,10.00,success
9687,1299,2023-09-11,10.00,success
9688,1299,2023-08-11,10.00,success
9689,1299,2023-07-11,10.00,success
9690,1299,2023-06-11,10.00,success
9691,1299,2023-05-11,10.00,success
9692,1299,2023-04-11,10.00,success
9693,1299,2023-03-11,10.00,success
9694,1300,2024-03-06,10.00,success
9695,1300,2024-02-06,10.00,success
9696,1300,2024-01-06,10.00,success
9697,1300,2023-12-06,10.00,success
9698,1300,2023-11-06,10.00,success
9699,1300,2023-10-06,10.00,success
9700,1300,2023-09-06,10.00,success
9701,1300,2023-08-06,10.00,success
9702,1300,2023-07-06,10.00,success
9703,1300,2023-06-06,10.00,success
9704,1300,2023-05-06,10.00,success
9705,1300,2023-04-06,10.00,success
9706,1301,2023-12-05,10.00,success
9707,1301,2023-11-05,10.00,success
9708,1301,2023-10-05,10.00,success
9709,1301,2023-09-05,10.00,success
9710,1301,2023-08-05,10.00,success
9711,1301,2023-07-05,10.00,success
9712,1301,2023-06-05,10.00,success
9713,1302,2024-06-02,25.00,success
9714,1302,2024-05-02,25.00,success
9715,1302,2024-04-02,25.00,success
9716,1302,2024-03-02,25.00,success
9717,1302,2024-02-02,25.00,success
9718,1302,2024-01-02,25.00,success
9719,1302,2023-12-02,25.00,success
9720,1302,2023-11-02,25.00,success
9721,1302,2023-10-02,25.00,success
9722,1302,2023-09-02,25.00,success
9723,1302,2023-08-02,25.00,success
9724,1302,2023-07-02,25.00,success
9725,1303,2024-11-08,25.00,success
9726,1303,2024-10-08,25.00,success
9727,1303,2024-09-08,25.00,success
9728,1303,2024-08-08,25.00,success
9729,1303,2024-07-08,25.00,success
9730,1303,2024-06-08,25.00,success
9731,1303,2024-05-08,25.00,success
9732,1303,2024-04-08,25.00,success
9733,1304,2023-04-25,25.00,success
9734,1304,2023-03-25,25.00,success
9735,1304,2023-02-25,25.00,success
9736,1305,2024-06-30,10.00,success
9737,1305,2024-05-31,10.00,success
9738,1305,2024-04-30,10.00,success
9739,1305,2024-03-31,10.00,success
9740,1305,2024-02-29,10.00,success
9741,1305,2024-01-31,10.00,success
9742,1305,2023-12-31,10.00,success
9743,1305,2023-11-30,10.00,success
9744,1305,2023-10-31,10.00,success
9745,1305,2023-09-30,10.00,success
9746,1305,2023-08-31,10.00,success
9747,1305,2023-07-31,10.00,success
9748,1306,2024-10-30,10.00,success
9749,1306,2024-09-30,10.00,success
9750,1306,2024-08-30,10.00,success
9751,1306,2024-07-30,10.00,success
9752,1306,2024-06-30,10.00,success
9753,1306,2024-05-30,10.00,success
9754,1306,2024-04-30,10.00,success
9755,1307,2023-03-01,25.00,success
9756,1307,2023-02-01,25.00,success
9757,1308,2024-10-02,25.00,success
9758,1308,2024-09-02,25.00,failed
9759,1308,2024-08-02,25.00,success
9760,1308,2024-07-02,25.00,success
9761,1308,2024-06-02,25.00,success
9762,1308,2024-05-02,25.00,success
9763,1308,2024-04-02,25.00,success
9764,1308,2024-03-02,25.00,success
9765,1308,2024-02-02,25.00,success
9766,1308,2024-01-02,25.00,success
9767,1308,2023-12-02,25.00,success
9768,1309,2023-09-06,10.00,success
9769,1309,2023-08-06,10.00,success
9770,1309,2023-07-06,10.00,success
9771,1309,2023-06-06,10.00,success
9772,1309,2023-05-06,10.00,success
9773,1310,2023-09-28,10.00,success
9774,1310,2023-08-28,10.00,success
9775,1310,2023-07-28,10.00,success
9776,1310,2023-06-28,10.00,success
9777,1311,2024-09-08,10.00,failed
9778,1311,2024-08-08,10.00,success
9779,1311,2024-07-08,10.00,success
9780,1311,2024-06-08,10.00,success
9781,1311,2024-05-08,10.00,success
9782,1312,2023-04-05,10.00,success
9783,1312,2023-03-05,10.00,success
9784,1312,2023-02-05,10.00,success
9785,1313,2024-01-23,25.00,success
9786,1313,2023-12-23,25.00,failed
9787,1313,2023-11-23,25.00,success
9788,1313,2023-10-23,25.00,success
9789,1313,2023-09-23,25.00,success
9790,1313,2023-08-23,25.00,success
9791,1313,2023-07-23,25.00,success
9792,1313,2023-06-23,25.00,success
9793,1314,2024-11-16,25.00,success
9794,1314,2024-10-16,25.00,failed
9795,1314,2024-09-16,25.00,success
9796,1314,2024-08-16,25.00,success
9797,1314,2024-07-16,25.00,success
9798,1314,2024-06-16,25.00,success
9799,1315,2024-02-09,10.00,success
9800,1315,2024-01-09,10.00,success
9801,1315,2023-12-09,10.00,success
9802,1315,2023-11-09,10.00,success
9803,1315,2023-10-09,10.00,success
9804,1315,2023-09-09,10.00,success
9805,1315,2023-08-09,10.00,success
9806,1315,2023-07-09,10.00,success
9807,1315,2023-06-09,10.00,success
9808,1315,2023-05-09,10.00,success
9809,1316,2023-06-04,25.00,success
9810,1316,2023-05-04,25.00,success
9811,1316,2023-04-04,25.00,success
9812,1316,2023-03-04,25.00,success
9813,1316,2023-02-04,25.00,success
9814,1317,2024-03-18,25.00,success
9815,1317,2024-02-18,25.00,failed
9816,1317,2024-01-18,25.00,success
9817,1317,2023-12-18,25.00,success
9818,1317,2023-11-18,25.00,success
9819,1317,2023-10-18,25.00,success
9820,1317,2023-09-18,25.00,success
9821,1317,2023-08-18,25.00,success
9822,1317,2023-07-18,25.00,success
9823,1317,2023-06-18,25.00,success
9824,1317,2023-05-18,25.00,success
9825,1318,2023-07-25,25.00,success
9826,1318,2023-06-25,25.00,success
9827,1318,2023-05-25,25.00,success
9828,1319,2024-06-17,25.00,success
9829,1319,2024-05-17,25.00,success
9830,1319,2024-04-17,25.00,success
9831,1319,2024-03-17,25.00,success
9832,1319,2024-02-17,25.00,success
9833,1320,2024-01-08,10.00,success
9834,1320,2023-12-08,10.00,success
9835,1320,2023-11-08,10.00,failed
9836,1320,2023-10-08,10.00,success
9837,1320,2023-09-08,10.00,success
9838,1320,2023-08-08,10.00,success
9839,1321,2024-01-28,25.00,success
9840,1321,2023-12-28,25.00,success
9841,1321,2023-11-28,25.00,success
9842,1321,2023-10-28,25.00,success
9843,1321,2023-09-28,25.00,success
9844,1321,2023-08-28,25.00,success
9845,1321,2023-07-28,25.00,success
9846,1321,2023-06-28,25.00,success
9847,1321,2023-05-28,25.00,success
9848,1322,2025-04-04,10.00,success
9849,1322,2025-03-04,10.00,success
9850,1322,2025-02-04,10.00,success
9851,1322,2025-01-04,10.00,success
9852,1322,2024-12-04,10.00,success
9853,1322,2024-11-04,10.00,success
9854,1322,2024-10-04,10.00,failed
9855,1322,2024-09-04,10.00,success
9856,1322,2024-08-04,10.00,success
9857,1322,2024-07-04,10.00,success
9858,1322,2024-06-04,10.00,success
9859,1322,2024-05-04,10.00,success
9860,1323,2024-06-21,10.00,success
9861,1323,2024-05-21,10.00,success
9862,1324,2024-08-25,10.00,success
9863,1324,2024-07-25,10.00,success
9864,1324,2024-06-25,10.00,success
9865,1324,2024-05-25,10.00,success
9866,1325,2025-05-22,10.00,success
9867,1325,2025-04-22,10.00,success
9868,1325,2025-03-22,10.00,failed
9869,1325,2025-02-22,10.00,success
9870,1325,2025-01-22,10.00,success
9871,1325,2024-12-22,10.00,success
9872,1325,2024-11-22,10.00,success
9873,1325,2024-10-22,10.00,success
9874,1325,2024-09-22,10.00,success
9875,1325,2024-08-22,10.00,success
9876,1325,2024-07-22,10.00,success
9877,1325,2024-06-22,10.00,failed
9878,1326,2024-05-18,10.00,failed
9879,1326,2024-04-18,10.00,success
9880,1326,2024-03-18,10.00,success
9881,1326,2024-02-18,10.00,success
9882,1326,2024-01-18,10.00,success
9883,1326,2023-12-18,10.00,success
9884,1326,2023-11-18,10.00,success
9885,1326,2023-10-18,10.00,success
9886,1327,2024-02-22,10.00,success
9887,1327,2024-01-22,10.00,success
9888,1328,2023-06-09,10.00,success
9889,1328,2023-05-09,10.00,success
9890,1328,2023-04-09,10.00,success
9891,1328,2023-03-09,10.00,success
9892,1328,2023-02-09,10.00,success
9893,1329,2024-11-11,25.00,success
9894,1329,2024-10-11,25.00,success
9895,1329,2024-09-11,25.00,success
9896,1329,2024-08-11,25.00,success
9897,1329,2024-07-11,25.00,success
9898,1329,2024-06-11,25.00,success
9899,1329,2024-05-11,25.00,success
9900,1330,2024-03-23,10.00,success
9901,1330,2024-02-23,10.00,success
9902,1330,2024-01-23,10.00,success
9903,1330,2023-12-23,10.00,success
9904,1330,2023-11-23,10.00,success
9905,1330,2023-10-23,10.00,success
9906,1330,2023-09-23,10.00,success
9907,1330,2023-08-23,10.00,success
9908,1330,2023-07-23,10.00,success
9909,1330,2023-06-23,10.00,success
9910,1330,2023-05-23,10.00,success
9911,1330,2023-04-23,10.00,success
9912,1331,2024-12-01,10.00,success
9913,1331,2024-11-01,10.00,success
9914,1331,2024-10-01,10.00,success
9915,1331,2024-09-01,10.00,success
9916,1331,2024-08-01,10.00,success
9917,1331,2024-07-01,10.00,success
9918,1331,2024-06-01,10.00,success
9919,1331,2024-05-01,10.00,success
9920,1331,2024-04-01,10.00,success
9921,1331,2024-03-01,10.00,success
9922,1331,2024-02-01,10.00,success
9923,1332,2023-10-11,10.00,success
9924,1332,2023-09-11,10.00,success
9925,1332,2023-08-11,10.00,success
9926,1332,2023-07-11,10.00,success
9927,1332,2023-06-11,10.00,success
9928,1332,2023-05-11,10.00,success
9929,1332,2023-04-11,10.00,success
9930,1332,2023-03-11,10.00,success
9931,1332,2023-02-11,10.00,success
9932,1333,2024-12-29,25.00,success
9933,1333,2024-11-29,25.00,success
9934,1333,2024-10-29,25.00,success
9935,1333,2024-09-29,25.00,success
9936,1333,2024-08-29,25.00,success
9937,1333,2024-07-29,25.00,success
9938,1333,2024-06-29,25.00,success
9939,1334,2024-08-30,25.00,success
9940,1334,2024-07-30,25.00,failed
9941,1334,2024-06-30,25.00,success
9942,1334,2024-05-30,25.00,success
9943,1334,2024-04-30,25.00,success
9944,1334,2024-03-30,25.00,success
9945,1334,2024-02-29,25.00,success
9946,1334,2024-01-30,25.00,success
9947,1334,2023-12-30,25.00,success
9948,1335,2024-04-19,10.00,success
9949,1335,2024-03-19,10.00,success
9950,1335,2024-02-19,10.00,failed
9951,1335,2024-01-19,10.00,success
9952,1335,2023-12-19,10.00,success
9953,1335,2023-11-19,10.00,success
9954,1335,2023-10-19,10.00,success
9955,1335,2023-09-19,10.00,success
9956,1335,2023-08-19,10.00,success
9957,1335,2023-07-19,10.00,success
9958,1335,2023-06-19,10.00,success
9959,1335,2023-05-19,10.00,success
9960,1336,2024-06-25,10.00,success
9961,1336,2024-05-25,10.00,success
9962,1336,2024-04-25,10.00,success
9963,1336,2024-03-25,10.00,success
9964,1336,2024-02-25,10.00,success
9965,1336,2024-01-25,10.00,success
9966,1336,2023-12-25,10.00,success
9967,1336,2023-11-25,10.00,success
9968,1336,2023-10-25,10.00,success
9969,1337,2024-02-24,25.00,success
9970,1337,2024-01-24,25.00,success
9971,1338,2025-01-08,25.00,success
9972,1338,2024-12-08,25.00,success
9973,1338,2024-11-08,25.00,success
9974,1338,2024-10-08,25.00,success
9975,1338,2024-09-08,25.00,success
9976,1338,2024-08-08,25.00,success
9977,1338,2024-07-08,25.00,success
9978,1339,2024-10-25,10.00,success
9979,1339,2024-09-25,10.00,success
9980,1339,2024-08-25,10.00,success
9981,1339,2024-07-25,10.00,success
9982,1339,2024-06-25,10.00,success
9983,1339,2024-05-25,10.00,success
9984,1339,2024-04-25,10.00,success
9985,1340,2024-03-07,10.00,success
9986,1340,2024-02-07,10.00,success
9987,1340,2024-01-07,10.00,success
9988,1340,2023-12-07,10.00,success
9989,1340,2023-11-07,10.00,success
9990,1340,2023-10-07,10.00,success
9991,1340,2023-09-07,10.00,success
9992,1341,2023-06-25,10.00,success
9993,1341,2023-05-25,10.00,success
9994,1341,2023-04-25,10.00,success
9995,1342,2024-01-24,10.00,success
9996,1342,2023-12-24,10.00,success
9997,1343,2023-08-11,10.00,success
9998,1343,2023-07-11,10.00,success
9999,1344,2024-04-18,10.00,success
10000,1344,2024-03-18,10.00,success
10001,1344,2024-02-18,10.00,success
10002,1344,2024-01-18,10.00,success
10003,1344,2023-12-18,10.00,success
10004,1344,2023-11-18,10.00,success
10005,1345,2023-09-06,25.00,success
10006,1345,2023-08-06,25.00,success
10007,1345,2023-07-06,25.00,success
10008,1345,2023-06-06,25.00,success
10009,1345,2023-05-06,25.00,success
10010,1346,2023-02-21,60.00,success
10011,1346,2023-01-21,60.00,success
10012,1347,2024-09-29,10.00,success
10013,1347,2024-08-29,10.00,success
10014,1347,2024-07-29,10.00,success
10015,1347,2024-06-29,10.00,success
10016,1347,2024-05-29,10.00,success
10017,1347,2024-04-29,10.00,success
10018,1347,2024-03-29,10.00,success
10019,1347,2024-02-29,10.00,failed
10020,1348,2024-05-07,10.00,success
10021,1348,2024-04-07,10.00,success
10022,1348,2024-03-07,10.00,success
10023,1348,2024-02-07,10.00,success
10024,1348,2024-01-07,10.00,success
10025,1348,2023-12-07,10.00,success
10026,1348,2023-11-07,10.00,success
10027,1348,2023-10-07,10.00,success
10028,1348,2023-09-07,10.00,success
10029,1348,2023-08-07,10.00,success
10030,1349,2024-07-04,25.00,success
10031,1349,2024-06-04,25.00,success
10032,1349,2024-05-04,25.00,success
10033,1349,2024-04-04,25.00,success
10034,1349,2024-03-04,25.00,success
10035,1349,2024-02-04,25.00,success
10036,1349,2024-01-04,25.00,success
10037,1349,2023-12-04,25.00,success
10038,1349,2023-11-04,25.00,success
10039,1349,2023-10-04,25.00,success
10040,1349,2023-09-04,25.00,success
10041,1349,2023-08-04,25.00,success
10042,1350,2024-12-26,10.00,success
10043,1350,2024-11-26,10.00,success
10044,1350,2024-10-26,10.00,success
10045,1350,2024-09-26,10.00,success
10046,1350,2024-08-26,10.00,success
10047,1350,2024-07-26,10.00,failed
10048,1350,2024-06-26,10.00,success
10049,1351,2024-03-10,10.00,success
10050,1351,2024-02-10,10.00,success
10051,1351,2024-01-10,10.00,success
10052,1351,2023-12-10,10.00,success
10053,1351,2023-11-10,10.00,success
10054,1351,2023-10-10,10.00,success
10055,1351,2023-09-10,10.00,success
10056,1351,2023-08-10,10.00,success
10057,1351,2023-07-10,10.00,success
10058,1351,2023-06-10,10.00,success
10059,1351,2023-05-10,10.00,success
10060,1351,2023-04-10,10.00,success
10061,1352,2024-05-21,10.00,success
10062,1352,2024-04-21,10.00,failed
10063,1352,2024-03-21,10.00,success
10064,1352,2024-02-21,10.00,success
10065,1352,2024-01-21,10.00,success
10066,1352,2023-12-21,10.00,success
10067,1353,2023-10-24,10.00,success
10068,1353,2023-09-24,10.00,success
10069,1353,2023-08-24,10.00,success
10070,1353,2023-07-24,10.00,success
10071,1353,2023-06-24,10.00,success
10072,1354,2024-10-12,10.00,success
10073,1354,2024-09-12,10.00,success
10074,1354,2024-08-12,10.00,success
10075,1354,2024-07-12,10.00,success
10076,1354,2024-06-12,10.00,success
10077,1354,2024-05-12,10.00,success
10078,1354,2024-04-12,10.00,success
10079,1354,2024-03-12,10.00,success
10080,1354,2024-02-12,10.00,success
10081,1355,2024-10-04,25.00,success
10082,1355,2024-09-04,25.00,success
10083,1355,2024-08-04,25.00,success
10084,1355,2024-07-04,25.00,failed
10085,1355,2024-06-04,25.00,success
10086,1355,2024-05-04,25.00,failed
10087,1356,2024-03-26,25.00,success
10088,1356,2024-02-26,25.00,success
10089,1356,2024-01-26,25.00,success
10090,1356,2023-12-26,25.00,success
10091,1356,2023-11-26,25.00,success
10092,1356,2023-10-26,25.00,success
10093,1356,2023-09-26,25.00,success
10094,1356,2023-08-26,25.00,success
10095,1357,2024-02-29,10.00,success
10096,1357,2024-01-30,10.00,success
10097,1357,2023-12-30,10.00,success
10098,1357,2023-11-30,10.00,success
10099,1358,2024-01-16,10.00,success
10100,1358,2023-12-16,10.00,success
10101,1358,2023-11-16,10.00,success
10102,1359,2024-05-30,10.00,success
10103,1359,2024-04-30,10.00,success
10104,1359,2024-03-30,10.00,success
10105,1359,2024-02-29,10.00,success
10106,1359,2024-01-30,10.00,success
10107,1359,2023-12-30,10.00,success
10108,1360,2025-01-28,25.00,success
10109,1360,2024-12-28,25.00,success
10110,1360,2024-11-28,25.00,success
10111,1360,2024-10-28,25.00,success
10112,1360,2024-09-28,25.00,success
10113,1360,2024-08-28,25.00,success
10114,1360,2024-07-28,25.00,success
10115,1360,2024-06-28,25.00,success
10116,1360,2024-05-28,25.00,success
10117,1360,2024-04-28,25.00,success
10118,1360,2024-03-28,25.00,success
10119,1360,2024-02-28,25.00,success
10120,1361,2023-08-05,10.00,success
10121,1361,2023-07-05,10.00,success
10122,1362,2024-09-07,10.00,success
10123,1362,2024-08-07,10.00,success
10124,1362,2024-07-07,10.00,success
10125,1362,2024-06-07,10.00,success
10126,1362,2024-05-07,10.00,success
10127,1363,2023-12-22,25.00,success
10128,1363,2023-11-22,25.00,success
10129,1363,2023-10-22,25.00,success
10130,1363,2023-09-22,25.00,success
10131,1363,2023-08-22,25.00,success
10132,1363,2023-07-22,25.00,success
10133,1363,2023-06-22,25.00,success
10134,1363,2023-05-22,25.00,success
10135,1363,2023-04-22,25.00,success
10136,1363,2023-03-22,25.00,success
10137,1364,2025-02-20,25.00,success
10138,1364,2025-01-20,25.00,success
10139,1364,2024-12-20,25.00,success
10140,1364,2024-11-20,25.00,success
10141,1364,2024-10-20,25.00,success
10142,1364,2024-09-20,25.00,success
10143,1364,2024-08-20,25.00,success
10144,1364,2024-07-20,25.00,success
10145,1364,2024-06-20,25.00,success
10146,1364,2024-05-20,25.00,success
10147,1365,2024-05-09,10.00,success
10148,1365,2024-04-09,10.00,success
10149,1365,2024-03-09,10.00,success
10150,1365,2024-02-09,10.00,success
10151,1365,2024-01-09,10.00,success
10152,1366,2024-08-14,10.00,success
10153,1366,2024-07-14,10.00,success
10154,1366,2024-06-14,10.00,success
10155,1366,2024-05-14,10.00,success
10156,1366,2024-04-14,10.00,success
10157,1366,2024-03-14,10.00,success
10158,1366,2024-02-14,10.00,success
10159,1366,2024-01-14,10.00,success
10160,1366,2023-12-14,10.00,success
10161,1366,2023-11-14,10.00,success
10162,1366,2023-10-14,10.00,success
10163,1367,2024-05-13,25.00,success
10164,1367,2024-04-13,25.00,success
10165,1367,2024-03-13,25.00,success
10166,1367,2024-02-13,25.00,success
10167,1367,2024-01-13,25.00,success
10168,1367,2023-12-13,25.00,success
10169,1367,2023-11-13,25.00,failed
10170,1368,2024-05-19,60.00,success
10171,1368,2024-04-19,60.00,success
10172,1368,2024-03-19,60.00,success
10173,1368,2024-02-19,60.00,success
10174,1368,2024-01-19,60.00,failed
10175,1369,2025-04-09,10.00,success
10176,1369,2025-03-09,10.00,success
10177,1369,2025-02-09,10.00,success
10178,1369,2025-01-09,10.00,success
10179,1369,2024-12-09,10.00,failed
10180,1369,2024-11-09,10.00,success
10181,1369,2024-10-09,10.00,success
10182,1369,2024-09-09,10.00,success
10183,1369,2024-08-09,10.00,success
10184,1369,2024-07-09,10.00,success
10185,1370,2025-01-07,10.00,success
10186,1370,2024-12-07,10.00,success
10187,1370,2024-11-07,10.00,success
10188,1370,2024-10-07,10.00,success
10189,1370,2024-09-07,10.00,success
10190,1370,2024-08-07,10.00,success
10191,1370,2024-07-07,10.00,success
10192,1370,2024-06-07,10.00,success
10193,1370,2024-05-07,10.00,failed
10194,1370,2024-04-07,10.00,success
10195,1370,2024-03-07,10.00,success
10196,1370,2024-02-07,10.00,success
10197,1371,2023-09-30,25.00,success
10198,1371,2023-08-30,25.00,failed
10199,1371,2023-07-30,25.00,success
10200,1371,2023-06-30,25.00,success
10201,1371,2023-05-30,25.00,success
10202,1371,2023-04-30,25.00,success
10203,1371,2023-03-30,25.00,success
10204,1371,2023-02-28,25.00,failed
10205,1371,2023-01-30,25.00,success
10206,1372,2024-05-24,10.00,success
10207,1372,2024-04-24,10.00,success
10208,1372,2024-03-24,10.00,success
10209,1372,2024-02-24,10.00,success
10210,1372,2024-01-24,10.00,success
10211,1372,2023-12-24,10.00,success
10212,1372,2023-11-24,10.00,success
10213,1372,2023-10-24,10.00,success
10214,1372,2023-09-24,10.00,success
10215,1372,2023-08-24,10.00,success
10216,1372,2023-07-24,10.00,failed
10217,1372,2023-06-24,10.00,success
10218,1373,2024-09-05,10.00,success
10219,1373,2024-08-05,10.00,success
10220,1373,2024-07-05,10.00,success
10221,1373,2024-06-05,10.00,success
10222,1373,2024-05-05,10.00,success
10223,1373,2024-04-05,10.00,success
10224,1373,2024-03-05,10.00,success
10225,1374,2024-05-25,10.00,success
10226,1374,2024-04-25,10.00,success
10227,1374,2024-03-25,10.00,success
10228,1374,2024-02-25,10.00,success
10229,1374,2024-01-25,10.00,success
10230,1374,2023-12-25,10.00,success
10231,1374,2023-11-25,10.00,success
10232,1374,2023-10-25,10.00,success
10233,1374,2023-09-25,10.00,success
10234,1374,2023-08-25,10.00,success
10235,1375,2024-06-10,25.00,success
10236,1375,2024-05-10,25.00,success
10237,1375,2024-04-10,25.00,success
10238,1376,2024-06-11,10.00,success
10239,1376,2024-05-11,10.00,success
10240,1376,2024-04-11,10.00,success
10241,1377,2024-06-24,10.00,success
10242,1377,2024-05-24,10.00,success
10243,1377,2024-04-24,10.00,success
10244,1377,2024-03-24,10.00,success
10245,1377,2024-02-24,10.00,success
10246,1378,2024-04-17,10.00,success
10247,1378,2024-03-17,10.00,success
10248,1379,2023-11-02,10.00,success
10249,1379,2023-10-02,10.00,success
10250,1379,2023-09-02,10.00,success
10251,1379,2023-08-02,10.00,success
10252,1379,2023-07-02,10.00,success
10253,1379,2023-06-02,10.00,success
10254,1379,2023-05-02,10.00,success
10255,1380,2024-10-06,10.00,success
10256,1380,2024-09-06,10.00,success
10257,1380,2024-08-06,10.00,success
10258,1380,2024-07-06,10.00,failed
10259,1380,2024-06-06,10.00,success
10260,1380,2024-05-06,10.00,success
10261,1380,2024-04-06,10.00,success
10262,1380,2024-03-06,10.00,success
10263,1380,2024-02-06,10.00,success
10264,1381,2024-06-24,10.00,failed
10265,1381,2024-05-24,10.00,success
10266,1381,2024-04-24,10.00,failed
10267,1381,2024-03-24,10.00,success
10268,1381,2024-02-24,10.00,success
10269,1381,2024-01-24,10.00,success
10270,1381,2023-12-24,10.00,success
10271,1382,2025-02-07,10.00,success
10272,1382,2025-01-07,10.00,success
10273,1382,2024-12-07,10.00,success
10274,1382,2024-11-07,10.00,failed
10275,1382,2024-10-07,10.00,success
10276,1382,2024-09-07,10.00,success
10277,1382,2024-08-07,10.00,success
10278,1382,2024-07-07,10.00,success
10279,1382,2024-06-07,10.00,success
10280,1382,2024-05-07,10.00,success
10281,1382,2024-04-07,10.00,failed
10282,1382,2024-03-07,10.00,success
10283,1383,2024-07-18,10.00,success
10284,1383,2024-06-18,10.00,success
10285,1383,2024-05-18,10.00,success
10286,1383,2024-04-18,10.00,success
10287,1384,2024-11-24,10.00,success
